month,country,country_key,region,order_count,unique_customers,total_revenue,avg_order_value,fulfilled_orders,open_orders,orders_per_customer,avg_revenue,stddev_revenue,q1_revenue,q3_revenue,avg_orders,stddev_orders,avg_customers,stddev_customers,avg_aov,stddev_aov,avg_fulfillment_rate,stddev_fulfillment_rate,revenue_zscore,orders_zscore,customers_zscore,aov_zscore,revenue_upper_fence,revenue_lower_fence,revenue_iqr_outlier,revenue_mom_change,orders_mom_change,revenue_spike,orders_spike,expected_revenue,revenue_deviation_pct,correlation_breakdown,fulfillment_rate,fulfillment_anomaly,revenue_anomaly,orders_anomaly,customers_anomaly,aov_anomaly,revenue_component,orders_component,customers_component,aov_component,mom_component,deviation_component,anomaly_score,anomaly_severity,anomaly_types,country_code
1995-12-01,JAPAN,12,ASIA,743,664,114344313.79,153895.44251682,0,743,1.118976,114319864.67186047,4539993.135065813,111079943.98,117033246.44,756.139535,26.744453275398993,680.488372,24.137869955735532,151193.49772468186,2914.421916329635,5.987271325581,21.2962821092918,0.005385276455748557,-0.4912994430918676,-0.6830914256409815,0.9270945901823698,125963200.13,102149990.29,0,-1.9223618076495863,-2.2368421052631593,False,False,112336768.80943862,1.7870773762122978,False,0.0,False,False,False,False,False,0.03231165873449134,1.9651977723674705,2.049274276922944,1.8541891803647397,0.0961180903824793,0.0893538688106149,6.086444847582739,Normal,None,JPN
1996-01-01,JAPAN,12,ASIA,743,670,107810061.95,145101.02550471,0,743,1.108955,114319864.67186047,4539993.135065813,111079943.98,117033246.44,756.139535,26.744453275398993,680.488372,24.137869955735532,151193.49772468186,2914.421916329635,5.987271325581,21.2962821092918,-1.4338794196802465,-0.4912994430918676,-0.4345193680815154,-2.0904564935624,125963200.13,102149990.29,0,-5.714540254271439,0.0,False,False,112336768.80943862,-4.029586134097776,False,0.0,False,False,False,False,True,8.603276518081477,1.9651977723674705,1.3035581042445463,4.1809129871248,0.2857270127135719,0.20147930670488878,16.540151701236756,Normal,AOV shift,JPN
1996-02-01,JAPAN,12,ASIA,715,630,110629998.48,154727.2706014,0,715,1.134921,114319864.67186047,4539993.135065813,111079943.98,117033246.44,756.139535,26.744453275398993,680.488372,24.137869955735532,151193.49772468186,2914.421916329635,5.987271325581,21.2962821092918,-0.8127470861928916,-1.5382455037075815,-2.091666418477956,1.212512456387407,125963200.13,102149990.29,0,2.615652453022266,-3.7685060565275874,False,False,108103350.87314753,2.3372518857600757,False,0.0,False,False,False,True,False,4.87648251715735,6.152982014830326,6.274999255433868,2.4250249127748145,0.1307826226511133,0.11686259428800379,19.977133917135475,Normal,Customer count decrease,JPN
1996-03-01,JAPAN,12,ASIA,802,712,121822373.9,151898.22182045,0,802,1.126404,114319864.67186047,4539993.135065813,111079943.98,117033246.44,756.139535,26.744453275398993,680.488372,24.137869955735532,151193.49772468186,2914.421916329635,5.987271325581,21.2962821092918,1.652537571079559,1.7147654703483863,1.3054850348347473,0.2418057906508113,125963200.13,102149990.29,0,10.11694438558941,12.16783216783217,False,False,121257185.17519484,0.4661074096257184,False,0.0,False,False,False,False,False,9.915225426477354,6.859061881393545,3.9164551045042417,0.4836115813016226,0.5058472192794704,0.02330537048128592,21.70350658343752,Normal,None,JPN
1996-04-01,JAPAN,12,ASIA,782,704,118928481.26,152082.45685422,0,782,1.110795,114319864.67186047,4539993.135065813,111079943.98,117033246.44,756.139535,26.744453275398993,680.488372,24.137869955735532,151193.49772468186,2914.421916329635,5.987271325581,21.2962821092918,1.0151153208897359,0.9669468556228767,0.9740556247554591,0.305020739981834,125963200.13,102149990.29,0,-2.3755017632274167,-2.493765586034913,False,False,118233315.22070122,0.5879612171925909,False,0.0,False,False,False,False,False,6.090691925338415,3.8677874224915074,2.9221668742663773,0.610041479963668,0.11877508816137082,0.029398060859629545,13.638860851080967,Normal,None,JPN
1996-05-01,JAPAN,12,ASIA,756,671,117551714.1,155491.68531746,0,756,1.126677,114319864.67186047,4539993.135065813,111079943.98,117033246.44,756.139535,26.744453275398993,680.488372,24.137869955735532,151193.49772468186,2914.421916329635,5.987271325581,21.2962821092918,0.711862183926558,-0.0052173435202862006,-0.3930906918216044,1.4747993654231066,125963200.13,102149990.29,0,-1.1576429341514372,-3.324808184143224,False,False,114302284.27985948,2.842838916661155,False,0.0,False,False,False,False,False,4.271173103559348,0.020869374081144806,1.1792720754648132,2.9495987308462137,0.05788214670757186,0.14214194583305775,8.62093737649215,Normal,None,JPN
1996-06-01,JAPAN,12,ASIA,743,655,110680863.39,148964.82286676,0,743,1.134351,114319864.67186047,4539993.135065813,111079943.98,117033246.44,756.139535,26.744453275398993,680.488372,24.137869955735532,151193.49772468186,2914.421916329635,5.987271325581,21.2962821092918,-0.8015433445821099,-0.4912994430918676,-1.0559495119801805,-0.764705633537305,125963200.13,102149990.29,0,-5.844960035338175,-1.7195767195767209,False,False,112336768.80943862,-1.4740546990875218,False,0.0,False,False,False,False,False,4.8092600674926596,1.9651977723674705,3.1678485359405415,1.52941126707461,0.29224800176690874,0.0737027349543761,11.837668379596565,Normal,None,JPN
1996-07-01,JAPAN,12,ASIA,800,720,120840911.71,151051.1396375,0,800,1.111111,114319864.67186047,4539993.135065813,111079943.98,117033246.44,756.139535,26.744453275398993,680.488372,24.137869955735532,151193.49772468186,2914.421916329635,5.987271325581,21.2962821092918,1.4363561450726732,1.6399836088758355,1.6369144449140354,-0.048846080378486485,125963200.13,102149990.29,0,9.179588963088946,7.671601615074031,False,False,120954798.1797455,-0.0941562232002242,False,0.0,False,False,False,False,False,8.618136870436038,6.559934435503343,4.910743334742106,0.09769216075697297,0.45897944815444724,0.00470781116001121,20.650194060752916,Normal,None,JPN
1996-08-01,JAPAN,12,ASIA,773,692,116189990.86,150310.46683053,0,773,1.117052,114319864.67186047,4539993.135065813,111079943.98,117033246.44,756.139535,26.744453275398993,680.488372,24.137869955735532,151193.49772468186,2914.421916329635,5.987271325581,21.2962821092918,0.41192269074046084,0.6304284789963972,0.47691150963652695,-0.3029866366308182,125963200.13,102149990.29,0,-3.8487965575446093,-3.3749999999999947,False,False,116872573.74117908,-0.5840402579742086,False,0.0,False,False,False,False,False,2.4715361444427653,2.5217139159855892,1.430734528909581,0.6059732732616365,0.19243982787723043,0.02920201289871043,7.251599703375512,Normal,None,JPN
1996-09-01,JAPAN,12,ASIA,748,684,111046301.59,148457.62244652,0,748,1.093567,114319864.67186047,4539993.135065813,111079943.98,117033246.44,756.139535,26.744453275398993,680.488372,24.137869955735532,151193.49772468186,2914.421916329635,5.987271325581,21.2962821092918,-0.7210502272737502,-0.30434478941049015,0.14548209955723881,-0.9387368599009737,125963200.13,102149990.29,0,-4.4269641747349375,-3.2341526520051733,False,False,113092736.29806203,-1.8095191389379186,False,0.0,False,False,False,False,False,4.326301363642501,1.2173791576419608,0.4364462986717164,1.8774737198019473,0.22134820873674688,0.09047595694689593,8.16942470544177,Normal,None,JPN
1996-10-01,JAPAN,12,ASIA,775,690,114448693.35,147675.73335484,0,775,1.123188,114319864.67186047,4539993.135065813,111079943.98,117033246.44,756.139535,26.744453275398993,680.488372,24.137869955735532,151193.49772468186,2914.421916329635,5.987271325581,21.2962821092918,0.028376403731646276,0.7052103404689483,0.3940541571167049,-1.207019597997006,125963200.13,102149990.29,0,3.063939736203136,3.609625668449201,False,False,117174960.73662844,-2.326663793603669,False,0.0,False,False,False,False,False,0.17025842238987765,2.820841361875793,1.1821624713501147,2.414039195994012,0.1531969868101568,0.11633318968018345,6.856831628100138,Normal,None,JPN
1996-11-01,JAPAN,12,ASIA,752,686,114417149.02,152150.46412234,0,752,1.09621,114319864.67186047,4539993.135065813,111079943.98,117033246.44,756.139535,26.744453275398993,680.488372,24.137869955735532,151193.49772468186,2914.421916329635,5.987271325581,21.2962821092918,0.021428302917052704,-0.1547810664653882,0.22833945207706083,0.32835547670576276,125963200.13,102149990.29,0,-0.02756198352001915,-2.9677419354838697,False,False,113697510.28896075,0.6329415034773307,False,0.0,False,False,False,False,False,0.12856981750231622,0.6191242658615528,0.6850183562311825,0.6567109534115256,0.0013780991760009575,0.031647075173866536,2.122448567356445,Normal,None,JPN
1996-12-01,JAPAN,12,ASIA,744,673,113017037.98,151904.62094086,0,744,1.105498,114319864.67186047,4539993.135065813,111079943.98,117033246.44,756.139535,26.744453275398993,680.488372,24.137869955735532,151193.49772468186,2914.421916329635,5.987271325581,21.2962821092918,-0.28696666560963513,-0.45390851235559215,-0.3102333393017824,0.24400146464507594,125963200.13,102149990.29,0,-1.2236898506842286,-1.0638297872340385,False,False,112487962.3071633,0.47033981413228443,False,0.0,False,False,False,False,False,1.7217999936578106,1.8156340494223686,0.9307000179053471,0.4880029292901519,0.06118449253421143,0.023516990706614223,5.040838473516504,Normal,None,JPN
1997-01-01,JAPAN,12,ASIA,760,687,113124997.38,148848.68076316,0,760,1.106259,114319864.67186047,4539993.135065813,111079943.98,117033246.44,756.139535,26.744453275398993,680.488372,24.137869955735532,151193.49772468186,2914.421916329635,5.987271325581,21.2962821092918,-0.2631870261282122,0.14434637942481576,0.26976812833697184,-0.8045564536773988,125963200.13,102149990.29,0,0.09552488892790034,2.1505376344086002,False,False,114907058.27075821,-1.5508715631367955,False,0.0,False,False,False,False,False,1.5791221567692733,0.577385517699263,0.8093043850109154,1.6091129073547976,0.004776244446395017,0.07754357815683978,4.657244789437485,Normal,None,JPN
1997-02-01,JAPAN,12,ASIA,724,638,110107367.69,152081.99957182,0,724,1.134796,114319864.67186047,4539993.135065813,111079943.98,117033246.44,756.139535,26.744453275398993,680.488372,24.137869955735532,151193.49772468186,2914.421916329635,5.987271325581,21.2962821092918,-0.9278641743583617,-1.201727127081102,-1.7602370083986678,0.3048638366874147,125963200.13,102149990.29,0,-2.6675180197913595,-4.736842105263161,False,False,109464092.35266967,0.5876587687383661,False,0.0,False,False,False,False,False,5.567185046150169,4.806908508324408,5.280711025196003,0.6097276733748294,0.13337590098956797,0.029382938436918304,16.427291092471894,Normal,None,JPN
1997-03-01,JAPAN,12,ASIA,774,707,120455202.14,155626.87614987,0,774,1.094767,114319864.67186047,4539993.135065813,111079943.98,117033246.44,756.139535,26.744453275398993,680.488372,24.137869955735532,151193.49772468186,2914.421916329635,5.987271325581,21.2962821092918,1.351397961541321,0.6678194097326727,1.0983416535351922,1.521186208608892,125963200.13,102149990.29,0,9.397949171878883,6.906077348066297,False,False,117023767.23890376,2.932254688136106,False,0.0,False,False,False,False,False,8.108387769247924,2.6712776389306914,3.295024960605576,3.042372417217784,0.4698974585939441,0.1466127344068053,17.733572979002727,Normal,None,JPN
1997-04-01,JAPAN,12,ASIA,768,676,116173926.37,151268.13329427,0,768,1.136095,114319864.67186047,4539993.135065813,111079943.98,117033246.44,756.139535,26.744453275398993,680.488372,24.137869955735532,151193.49772468186,2914.421916329635,5.987271325581,21.2962821092918,0.4083842514692818,0.4434738253150197,-0.18594731052204932,0.025609047602186078,125963200.13,102149990.29,0,-3.5542473001905273,-0.7751937984496138,False,False,116116606.25255567,0.04936427208324032,False,0.0,False,False,False,False,False,2.4503055088156906,1.7738953012600789,0.5578419315661479,0.05121809520437216,0.17771236500952636,0.002468213604162016,5.013441415459978,Normal,None,JPN
1997-05-01,JAPAN,12,ASIA,751,683,117080670.48,155899.69438083,0,751,1.099561,114319864.67186047,4539993.135065813,111079943.98,117033246.44,756.139535,26.744453275398993,680.488372,24.137869955735532,151193.49772468186,2914.421916329635,5.987271325581,21.2962821092918,0.608107925718154,-0.1921719972016637,0.10405342329732778,1.6147959325240837,125963200.13,102149990.29,0,0.7805056937751464,-2.213541666666663,False,False,113546316.79123607,3.112697785928294,False,0.0,False,False,False,False,False,3.6486475543089236,0.7686879888066548,0.31216026989198337,3.2295918650481674,0.03902528468875732,0.1556348892964147,8.153747852040901,Normal,None,JPN
1997-06-01,JAPAN,12,ASIA,781,698,116985822.4,149789.78540333,0,781,1.118911,114319864.67186047,4539993.135065813,111079943.98,117033246.44,756.139535,26.744453275398993,680.488372,24.137869955735532,151193.49772468186,2914.421916329635,5.987271325581,21.2962821092918,0.5872162465507524,0.9295559248866012,0.725483567195993,-0.48164348253312184,125963200.13,102149990.29,0,-0.08101087874808899,3.9946737683089317,False,False,118082121.72297654,-0.9284210911694777,False,0.0,False,False,False,False,False,3.5232974793045146,3.7182236995464053,2.176450701587979,0.9632869650662438,0.004050543937404449,0.04642105455847389,10.43173044400102,Normal,None,JPN
1997-07-01,JAPAN,12,ASIA,836,756,128268485.59,153431.20285885,0,836,1.10582,114319864.67186047,4539993.135065813,111079943.98,117033246.44,756.139535,26.744453275398993,680.488372,24.137869955735532,151193.49772468186,2914.421916329635,5.987271325581,21.2962821092918,3.0723881079034556,2.9860571153817537,3.128346790270832,0.767804112928941,125963200.13,102149990.29,1,9.644470550817786,7.042253521126751,False,False,126397764.09783404,1.4800273608621728,False,0.0,False,True,True,True,False,18.43432864742073,11.944228461527016,9.385040370812495,1.535608225857882,0.48222352754088926,0.07400136804310864,41.85543060120212,Minor,"Revenue spike (Z=3.1), Order volume spike (Z=3.0), Customer count increase",JPN
1997-08-01,JAPAN,12,ASIA,760,678,114890150.26,151171.25034211,0,760,1.120944,114319864.67186047,4539993.135065813,111079943.98,117033246.44,756.139535,26.744453275398993,680.488372,24.137869955735532,151193.49772468186,2914.421916329635,5.987271325581,21.2962821092918,0.12561375561006505,0.14434637942481576,-0.1030899580022273,-0.007633549022949261,125963200.13,102149990.29,0,-10.429947206800882,-9.090909090909093,False,False,114907058.27075821,-0.014714510155125114,False,0.0,False,False,False,False,False,0.7536825336603903,0.577385517699263,0.3092698740066819,0.015267098045898523,0.5214973603400441,0.0007357255077562558,2.177838109260034,Normal,None,JPN
1997-09-01,JAPAN,12,ASIA,760,683,119525938.77,157270.97206579,0,760,1.112738,114319864.67186047,4539993.135065813,111079943.98,117033246.44,756.139535,26.744453275398993,680.488372,24.137869955735532,151193.49772468186,2914.421916329635,5.987271325581,21.2962821092918,1.146714090364822,0.14434637942481576,0.10405342329732778,2.085310403087412,125963200.13,102149990.29,0,4.0349747123744395,0.0,False,False,114907058.27075821,4.0196664754555,False,0.0,False,False,False,False,True,6.8802845421889325,0.577385517699263,0.31216026989198337,4.170620806174824,0.20174873561872197,0.200983323772775,12.3431831953465,Normal,AOV shift,JPN
1997-10-01,JAPAN,12,ASIA,765,691,114249557.22,149345.82643137,0,765,1.107091,114319864.67186047,4539993.135065813,111079943.98,117033246.44,756.139535,26.744453275398993,680.488372,24.137869955735532,151193.49772468186,2914.421916329635,5.987271325581,21.2962821092918,-0.015486246293509165,0.33130103310619324,0.4354828333766159,-0.6339752260848972,125963200.13,102149990.29,0,-4.4144238516738765,0.6578947368421018,False,False,115663025.75938162,-1.2220573775426884,False,0.0,False,False,False,False,False,0.09291747776105498,1.325204132424773,1.3064485001298476,1.2679504521697944,0.22072119258369383,0.061102868877134425,4.274344623946298,Normal,None,JPN
1997-11-01,JAPAN,12,ASIA,683,633,106579952.61,156046.78273792,0,683,1.078989,114319864.67186047,4539993.135065813,111079943.98,117033246.44,756.139535,26.744453275398993,680.488372,24.137869955735532,151193.49772468186,2914.421916329635,5.987271325581,21.2962821092918,-1.7048290232157524,-2.734755287268397,-1.967380389698223,1.6652650688786579,125963200.13,102149990.29,0,-6.7130278634089935,-10.718954248366009,False,False,103265158.9459577,3.2099826290656677,False,0.0,False,False,True,False,False,10.228974139294513,10.93902114907359,5.902141169094668,3.330530137757316,0.3356513931704497,0.1604991314532834,30.89681711984382,Minor,Order volume drop (Z=-2.7),JPN
1997-12-01,JAPAN,12,ASIA,764,683,114851463.65,150329.14090314,0,764,1.118594,114319864.67186047,4539993.135065813,111079943.98,117033246.44,756.139535,26.744453275398993,680.488372,24.137869955735532,151193.49772468186,2914.421916329635,5.987271325581,21.2962821092918,0.11709246298933532,0.2939101023699177,0.10405342329732778,-0.2965791660770976,125963200.13,102149990.29,0,7.7608507392260995,11.859443631039523,False,False,115511832.26165694,-0.5716891496977294,False,0.0,False,False,False,False,False,0.7025547779360118,1.1756404094796709,0.31216026989198337,0.5931583321541952,0.388042536961305,0.028584457484886472,3.200140783908053,Normal,None,JPN
1998-01-01,JAPAN,12,ASIA,732,665,110664227.92,151180.63923497,0,732,1.100752,114319864.67186047,4539993.135065813,111079943.98,117033246.44,756.139535,26.744453275398993,680.488372,24.137869955735532,151193.49772468186,2914.421916329635,5.987271325581,21.2962821092918,-0.8052075505632845,-0.9025996811908981,-0.6416627493810705,-0.0044120206617351155,125963200.13,102149990.29,0,-3.6457835163165586,-4.188481675392675,False,False,110673640.33446713,-0.008504657873980513,False,0.0,False,False,False,False,False,4.831245303379707,3.6103987247635922,1.9249882481432112,0.008824041323470231,0.18228917581582793,0.0004252328936990257,10.558170726319508,Normal,None,JPN
1998-02-01,JAPAN,12,ASIA,721,647,107800533.91,149515.30361997,0,721,1.114374,114319864.67186047,4539993.135065813,111079943.98,117033246.44,756.139535,26.744453275398993,680.488372,24.137869955735532,151193.49772468186,2914.421916329635,5.987271325581,21.2962821092918,-1.435978110078346,-1.3138999192899286,-1.3873789220594688,-0.5758240065753225,125963200.13,102149990.29,0,-2.5877323357554993,-1.5027322404371546,False,False,109010511.85949562,-1.1099644693487698,False,0.0,False,False,False,False,False,8.615868660470076,5.255599677159715,4.162136766178406,1.151648013150645,0.12938661678777497,0.05549822346743849,19.37013795721406,Normal,None,JPN
1998-03-01,JAPAN,12,ASIA,768,704,119589600.59,155715.62576823,0,768,1.090909,114319864.67186047,4539993.135065813,111079943.98,117033246.44,756.139535,26.744453275398993,680.488372,24.137869955735532,151193.49772468186,2914.421916329635,5.987271325581,21.2962821092918,1.1607365388809425,0.4434738253150197,0.9740556247554591,1.5516380858277439,125963200.13,102149990.29,0,10.936000270501811,6.518723994452147,False,False,116116606.25255567,2.990954050009446,False,0.0,False,False,False,False,False,6.964419233285655,1.7738953012600789,2.9221668742663773,3.1032761716554877,0.5468000135250906,0.1495477025004723,15.460105296493163,Normal,None,JPN
1998-04-01,JAPAN,12,ASIA,735,669,109814894.26,149408.01940136,0,735,1.098655,114319864.67186047,4539993.135065813,111079943.98,117033246.44,756.139535,26.744453275398993,680.488372,24.137869955735532,151193.49772468186,2914.421916329635,5.987271325581,21.2962821092918,-0.9922857321226246,-0.7904268889820715,-0.47594804434142646,-0.6126354984217439,125963200.13,102149990.29,0,-8.17354208206742,-4.296875,False,False,111127220.82764117,-1.180922691908757,False,0.0,False,False,False,False,False,5.953714392735748,3.1617075559282863,1.4278441330242793,1.2252709968434878,0.40867710410337105,0.05904613459543785,12.23626031723061,Normal,None,JPN
1998-05-01,JAPAN,12,ASIA,752,668,111930870.25,148844.24235372,0,752,1.125749,114319864.67186047,4539993.135065813,111079943.98,117033246.44,756.139535,26.744453275398993,680.488372,24.137869955735532,151193.49772468186,2914.421916329635,5.987271325581,21.2962821092918,-0.5262110207631049,-0.1547810664653882,-0.5173767206013374,-0.8060793661339417,125963200.13,102149990.29,0,1.9268570117548567,2.3129251700680253,False,False,113697510.28896075,-1.5538071453551288,False,0.0,False,False,False,False,False,3.1572661245786295,0.6191242658615528,1.5521301618040122,1.6121587322678836,0.09634285058774283,0.07769035726775644,7.114712492367578,Normal,None,JPN
1998-06-01,JAPAN,12,ASIA,747,668,111399699.01,149129.44981258,0,747,1.118263,114319864.67186047,4539993.135065813,111079943.98,117033246.44,756.139535,26.744453275398993,680.488372,24.137869955735532,151193.49772468186,2914.421916329635,5.987271325581,21.2962821092918,-0.6432092681607412,-0.3417357201467657,-0.5173767206013374,-0.7082186352418325,125963200.13,102149990.29,0,-0.47455294398552894,-0.6648936170212782,False,False,112941542.80033734,-1.3651697613721048,False,0.0,False,False,False,False,False,3.859255608964447,1.3669428805870627,1.5521301618040122,1.416437270483665,0.023727647199276447,0.06825848806860524,8.28675205710707,Normal,None,JPN
1998-07-01,JAPAN,12,ASIA,751,687,114255778.41,152138.18696405,0,751,1.093159,114319864.67186047,4539993.135065813,111079943.98,117033246.44,756.139535,26.744453275398993,680.488372,24.137869955735532,151193.49772468186,2914.421916329635,5.987271325581,21.2962821092918,-0.01411593805406514,-0.1921719972016637,0.26976812833697184,0.3241429231900173,125963200.13,102149990.29,0,2.563812492656381,0.5354752342704217,False,False,113546316.79123607,0.6248213405885504,False,0.0,False,False,False,False,False,0.08469562832439083,0.7686879888066548,0.8093043850109154,0.6482858463800346,0.12819062463281905,0.031241067029427524,2.470405540184242,Normal,None,JPN
1995-01-01,JORDAN,13,MIDDLE EAST,788,716,119947794.33,152218.01310914,788,0,1.100559,117374007.54767442,5937367.099960899,114168531.75,120986027.845,771.372093,36.60732639786741,696.27907,29.733199003807176,152166.668982257,2925.3759377993997,5.949818093023,21.255413253635485,0.433489581997133,0.4542234748115523,0.6632629740740255,0.017551291859481958,131212271.9875,103942287.6075,0,,,False,False,119907335.15801851,0.033742032485473084,False,100.0,True,False,False,False,False,2.600937491982798,1.8168938992462094,1.9897889222220764,0.035102583718963916,,0.0016871016242736544,,,Fulfillment rate anomaly,JOR
1995-02-01,JORDAN,13,MIDDLE EAST,730,674,116381478.13,159426.68236986,674,2,1.083086,117374007.54767442,5937367.099960899,114168531.75,120986027.845,771.372093,36.60732639786741,696.27907,29.733199003807176,152166.668982257,2925.3759377993997,5.949818093023,21.255413253635485,-0.16716659100983608,-1.1301588253221946,-0.749299461425166,2.4817368919306606,131212271.9875,103942287.6075,0,-2.973223659443347,-7.360406091370564,False,False,111081668.3570476,4.771093062734095,False,92.32876712328768,True,False,False,False,True,1.0029995460590164,4.520635301288778,2.2478983842754983,4.963473783861321,0.14866118297216735,0.23855465313670476,13.122222851593486,Normal,"AOV shift, Fulfillment rate anomaly",JOR
1995-03-01,JORDAN,13,MIDDLE EAST,831,739,127965448.12,153989.708929,343,26,1.124493,117374007.54767442,5937367.099960899,114168531.75,120986027.845,771.372093,36.60732639786741,696.27907,29.733199003807176,152166.668982257,2925.3759377993997,5.949818093023,21.255413253635485,1.783861498541219,1.6288517318072613,1.4368090697045353,0.6231814253980622,131212271.9875,103942287.6075,0,9.953448071058624,13.835616438356158,False,False,126450501.92425556,1.1980547112829174,False,41.27557160048135,False,False,False,False,False,10.703168991247313,6.515406927229046,4.310427209113606,1.2463628507961246,0.49767240355293113,0.059902735564145874,23.332941117503168,Normal,None,JOR
1995-04-01,JORDAN,13,MIDDLE EAST,725,654,109923418.14,151618.50777931,109,110,1.108563,117374007.54767442,5937367.099960899,114168531.75,120986027.845,771.372093,36.60732639786741,696.27907,29.733199003807176,152166.668982257,2925.3759377993997,5.949818093023,21.255413253635485,-1.2548641985979756,-1.2667435063682073,-1.4219482402343047,-0.18738145612810664,131212271.9875,103942287.6075,0,-14.09914179574555,-12.755716004813477,False,False,110320835.01213631,-0.3602373677579491,False,15.03448275862069,False,False,False,False,False,7.529185191587853,5.06697402547283,4.265844720702914,0.3747629122562133,0.7049570897872774,0.018011868387897458,17.959735808194985,Normal,None,JOR
1995-05-01,JORDAN,13,MIDDLE EAST,780,713,115826834.32,148495.9414359,51,292,1.093969,117374007.54767442,5937367.099960899,114168531.75,120986027.845,771.372093,36.60732639786741,696.27907,29.733199003807176,152166.668982257,2925.3759377993997,5.949818093023,21.255413253635485,-0.260582376266512,0.23568798513793202,0.5623656572526546,-1.254788315897021,131212271.9875,103942287.6075,0,5.370480903788244,7.586206896551717,False,False,118690001.80616045,-2.4123072226727764,False,6.538461538461539,False,False,False,False,False,1.563494257599072,0.9427519405517281,1.687096971757964,2.509576631794042,0.2685240451894122,0.12061536113363883,7.092059208025857,Normal,None,JOR
1995-06-01,JORDAN,13,MIDDLE EAST,752,684,114109005.27,151740.69849734,5,661,1.099415,117374007.54767442,5937367.099960899,114168531.75,120986027.845,771.372093,36.60732639786741,696.27907,29.733199003807176,152166.668982257,2925.3759377993997,5.949818093023,21.255413253635485,-0.5499074291188635,-0.5291862287197389,-0.41297507202059663,-0.14561222009551747,131212271.9875,103942287.6075,0,-1.4831010966371294,-3.589743589743588,False,False,114429335.07465726,-0.2799367875801012,False,0.6648936170212766,False,False,False,False,False,3.2994445747131804,2.1167449148789554,1.2389252160617898,0.29122444019103494,0.07415505483185647,0.01399683937900506,7.034491040055823,Normal,None,JOR
1995-07-01,JORDAN,13,MIDDLE EAST,724,661,109067062.12,150645.11342541,0,724,1.09531,117374007.54767442,5937367.099960899,114168531.75,120986027.845,771.372093,36.60732639786741,696.27907,29.733199003807176,152166.668982257,2925.3759377993997,5.949818093023,21.255413253635485,-1.39909580927363,-1.2940604425774098,-1.1865211676511063,-0.5201230847586584,131212271.9875,103942287.6075,0,-4.418532207926928,-3.7234042553191515,False,False,110168668.34315406,-0.9999269662793446,False,0.0,False,False,False,False,False,8.39457485564178,5.176241770309639,3.559563502953319,1.040246169517317,0.2209266103963464,0.04999634831396724,18.441549257132372,Normal,None,JOR
1995-08-01,JORDAN,13,MIDDLE EAST,761,691,115299613.95,151510.66222076,0,761,1.101302,117374007.54767442,5937367.099960899,114168531.75,120986027.845,771.372093,36.60732639786741,696.27907,29.733199003807176,152166.668982257,2925.3759377993997,5.949818093023,21.255413253635485,-0.3493793735085171,-0.2833338028369161,-0.17754799943739802,-0.22424699438474735,131212271.9875,103942287.6075,0,5.714421667599967,5.110497237569067,False,False,115798835.09549756,-0.43111068007364695,False,0.0,False,False,False,False,False,2.0962762410511027,1.1333352113476645,0.5326439983121941,0.4484939887694947,0.28572108337999835,0.021555534003682347,4.518026056864136,Normal,None,JOR
1995-09-01,JORDAN,13,MIDDLE EAST,741,669,112297354.14,151548.38615385,0,741,1.107623,117374007.54767442,5937367.099960899,114168531.75,120986027.845,771.372093,36.60732639786741,696.27907,29.733199003807176,152166.668982257,2925.3759377993997,5.949818093023,21.255413253635485,-0.8550344491429295,-0.8296725270209667,-0.9174616561274508,-0.2113515806355054,131212271.9875,103942287.6075,0,-2.603876723561227,-2.6281208935611033,False,False,112755501.71585242,-0.40631948674839025,False,0.0,False,False,False,False,False,5.130206694857576,3.318690108083867,2.7523849683823522,0.4227031612710109,0.13019383617806135,0.020315974337419513,11.774494743110289,Normal,None,JOR
1995-10-01,JORDAN,13,MIDDLE EAST,802,706,123843974.29,154418.9205611,0,802,1.135977,117374007.54767442,5937367.099960899,114168531.75,120986027.845,771.372093,36.60732639786741,696.27907,29.733199003807176,152166.668982257,2925.3759377993997,5.949818093023,21.255413253635485,1.0897030002352706,0.8366605817403877,0.3269385846694561,0.7699015876015131,131212271.9875,103942287.6075,0,10.282183617260433,8.232118758434549,False,False,122037668.52377011,1.4801214969770347,False,0.0,False,False,False,False,False,6.538218001411623,3.3466423269615513,0.9808157540083682,1.5398031752030263,0.5141091808630216,0.07400607484885173,12.993594513296443,Normal,None,JOR
1995-11-01,JORDAN,13,MIDDLE EAST,753,683,111502449.8,148077.62257636,0,753,1.102489,117374007.54767442,5937367.099960899,114168531.75,120986027.845,771.372093,36.60732639786741,696.27907,29.733199003807176,152166.668982257,2925.3759377993997,5.949818093023,21.255413253635485,-0.9889160715215145,-0.5018692925105364,-0.4466075109610536,-1.397784931865182,131212271.9875,103942287.6075,0,-9.965381489696378,-6.109725685785539,False,False,114581501.74363951,-2.687215559915139,False,0.0,False,False,False,False,False,5.933496429129087,2.0074771700421454,1.3398225328831608,2.795569863730364,0.4982690744848189,0.13436077799575694,12.708995848265333,Normal,None,JOR
